phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
8875032,https://gsrhdtjfyutdrestryrutyr.clickfunnels.com/optinah4sb14c,http://www.phishtank.com/phish_detail.php?phish_id=8875032,2024-11-28T06:57:55+00:00,yes,2024-11-28T07:12:38+00:00,yes,Other
8875033,https://gsrhdtjfyutdrestryrutyr.clickfunnels.com/optin1732734246868,http://www.phishtank.com/phish_detail.php?phish_id=8875033,2024-11-28T06:57:55+00:00,yes,2024-11-28T07:12:38+00:00,yes,Other
8875029,https://post.ch-infozw.top/de/,http://www.phishtank.com/phish_detail.php?phish_id=8875029,2024-11-28T06:57:47+00:00,yes,2024-11-28T07:12:38+00:00,yes,Other
8875028,https://znak-nsk.ru/dd/ANTAI/am/infospage.php,http://www.phishtank.com/phish_detail.php?phish_id=8875028,2024-11-28T06:57:44+00:00,yes,2024-11-28T07:12:38+00:00,yes,Other
8875026,https://ecy.loz.mybluehost.me/cgi-sys/suspendedpage.cgi,http://www.phishtank.com/phish_detail.php?phish_id=8875026,2024-11-28T06:57:40+00:00,yes,2024-11-28T07:03:01+00:00,yes,Other
8875025,https://ecy.loz.mybluehost.me//SwissPass/SwissPass,http://www.phishtank.com/phish_detail.php?phish_id=8875025,2024-11-28T06:57:39+00:00,yes,2024-11-28T07:03:01+00:00,yes,Other
8875024,https://wingate.edu.mx/blog/wp-content/setting/,http://www.phishtank.com/phish_detail.php?phish_id=8875024,2024-11-28T06:57:36+00:00,yes,2024-11-28T07:03:01+00:00,yes,Other
8875021,https://mondialrelay-actualisation.com/index.php,http://www.phishtank.com/phish_detail.php?phish_id=8875021,2024-11-28T06:36:29+00:00,yes,2024-11-28T06:42:16+00:00,yes,Other
8875020,https://mondialrelay-actualisation.com/,http://www.phishtank.com/phish_detail.php?phish_id=8875020,2024-11-28T06:36:17+00:00,yes,2024-11-28T06:42:16+00:00,yes,Other
8875019,https://mondialrelay-actualisation.com/pac/,http://www.phishtank.com/phish_detail.php?phish_id=8875019,2024-11-28T06:36:09+00:00,yes,2024-11-28T06:42:16+00:00,yes,Other
8875018,https://mondialrelay-actualisation.com/pac/calcul.php,http://www.phishtank.com/phish_detail.php?phish_id=8875018,2024-11-28T06:35:57+00:00,yes,2024-11-28T06:42:16+00:00,yes,Other
8875017,https://mondialrelay-services.com/index.php,http://www.phishtank.com/phish_detail.php?phish_id=8875017,2024-11-28T06:31:33+00:00,yes,2024-11-28T06:42:16+00:00,yes,Other
8875016,https://mondialrelay-services.com/,http://www.phishtank.com/phish_detail.php?phish_id=8875016,2024-11-28T06:31:23+00:00,yes,2024-11-28T06:42:16+00:00,yes,Other
8875015,https://mondialrelay-services.com/pac/,http://www.phishtank.com/phish_detail.php?phish_id=8875015,2024-11-28T06:31:11+00:00,yes,2024-11-28T06:42:16+00:00,yes,Other
8875014,https://mondialrelay-services.com/pac/calcul.php,http://www.phishtank.com/phish_detail.php?phish_id=8875014,2024-11-28T06:30:59+00:00,yes,2024-11-28T06:42:16+00:00,yes,Other
8875011,https://la-poste-reunion-frais.info/pages/,http://www.phishtank.com/phish_detail.php?phish_id=8875011,2024-11-28T06:17:35+00:00,yes,2024-11-28T06:22:52+00:00,yes,Other
8875010,https://la-poste-reunion-frais.info/pages/notice,http://www.phishtank.com/phish_detail.php?phish_id=8875010,2024-11-28T06:17:25+00:00,yes,2024-11-28T06:22:52+00:00,yes,Other
8875009,https://la-poste-reunion-frais.info/pages/billing,http://www.phishtank.com/phish_detail.php?phish_id=8875009,2024-11-28T06:17:07+00:00,yes,2024-11-28T06:22:52+00:00,yes,Other
8875007,http://1135197.wcomhost.com/,http://www.phishtank.com/phish_detail.php?phish_id=8875007,2024-11-28T06:09:49+00:00,yes,2024-11-28T06:12:26+00:00,yes,Other
8875006,https://urlz.fr/tdOJ,http://www.phishtank.com/phish_detail.php?phish_id=8875006,2024-11-28T06:08:38+00:00,yes,2024-11-28T06:12:26+00:00,yes,Other
8875005,https://1134ef9.wcomhost.com/,http://www.phishtank.com/phish_detail.php?phish_id=8875005,2024-11-28T06:02:08+00:00,yes,2024-11-28T06:12:26+00:00,yes,Other
8875003,http://3-110-142-85.cprapid.com/factura/page-error.php?identifier=redacted@abuse.ionos.com,http://www.phishtank.com/phish_detail.php?phish_id=8875003,2024-11-28T05:53:28+00:00,yes,2024-11-28T06:03:20+00:00,yes,Other
8875000,https://att-mail-106368.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8875000,2024-11-28T05:40:41+00:00,yes,2024-11-28T05:52:15+00:00,yes,AT&amp;T
8874999,https://attservice-103525.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8874999,2024-11-28T05:38:22+00:00,yes,2024-11-28T05:41:54+00:00,yes,AT&amp;T
8874998,https://currently985234.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8874998,2024-11-28T05:37:12+00:00,yes,2024-11-28T05:41:54+00:00,yes,AT&amp;T
