phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
8773054,https://www.allegrolokalnie.901399va.shop,http://www.phishtank.com/phish_detail.php?phish_id=8773054,2024-09-22T11:28:15+00:00,yes,2024-09-22T11:33:16+00:00,yes,Allegro
8773036,https://www.allegrolokalnie.98124.shop,http://www.phishtank.com/phish_detail.php?phish_id=8773036,2024-09-22T11:19:52+00:00,yes,2024-09-22T11:22:35+00:00,yes,Allegro
8773034,https://www.allegrolokalnie.889124.shop,http://www.phishtank.com/phish_detail.php?phish_id=8773034,2024-09-22T11:19:43+00:00,yes,2024-09-22T11:22:35+00:00,yes,Allegro
8773031,https://www.allegrolokalnie.0912844u.shop,http://www.phishtank.com/phish_detail.php?phish_id=8773031,2024-09-22T11:15:38+00:00,yes,2024-09-22T11:22:35+00:00,yes,Allegro
8773024,https://greegcroo.online/fi,http://www.phishtank.com/phish_detail.php?phish_id=8773024,2024-09-22T11:05:56+00:00,yes,2024-09-22T11:13:20+00:00,yes,Other
8773012,https://www.allegrolokalnie.812748921u.shop,http://www.phishtank.com/phish_detail.php?phish_id=8773012,2024-09-22T10:23:13+00:00,yes,2024-09-22T10:32:47+00:00,yes,Allegro
8773008,https://coinbasewalletyextensionr.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=8773008,2024-09-22T10:14:58+00:00,yes,2024-09-22T10:22:45+00:00,yes,Coinbase
8773006,https://cuinbbsewltxtsn.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=8773006,2024-09-22T10:13:43+00:00,yes,2024-09-22T10:22:45+00:00,yes,Coinbase
8773007,https://www.allegrolokalnie.pl-41294.shop,http://www.phishtank.com/phish_detail.php?phish_id=8773007,2024-09-22T10:13:43+00:00,yes,2024-09-22T10:22:45+00:00,yes,Allegro
8773004,https://att78yuhe3.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8773004,2024-09-22T10:12:00+00:00,yes,2024-09-22T10:12:57+00:00,yes,AT&amp;T
8773003,https://helps-coinbaes-extns.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=8773003,2024-09-22T10:10:59+00:00,yes,2024-09-22T10:12:57+00:00,yes,Coinbase
8773002,http://telegiramv.icu/,http://www.phishtank.com/phish_detail.php?phish_id=8773002,2024-09-22T10:08:50+00:00,yes,2024-09-22T10:12:57+00:00,yes,Other
8773001,http://allegrolokalnie.pl-oferta1677386.shop,http://www.phishtank.com/phish_detail.php?phish_id=8773001,2024-09-22T10:08:35+00:00,yes,2024-09-22T10:12:57+00:00,yes,Allegro
8773000,http://telegrsamx.fit/,http://www.phishtank.com/phish_detail.php?phish_id=8773000,2024-09-22T10:08:14+00:00,yes,2024-09-22T10:12:57+00:00,yes,Other
8772999,https://allegrolokalnie.kup-online33882.pl,http://www.phishtank.com/phish_detail.php?phish_id=8772999,2024-09-22T10:03:39+00:00,yes,2024-09-22T10:12:57+00:00,yes,Allegro
8772998,https://karakweb3.com/?gclid=Cj0KCQjwgL-3Bh,http://www.phishtank.com/phish_detail.php?phish_id=8772998,2024-09-22T10:03:27+00:00,yes,2024-09-22T10:52:51+00:00,yes,Other
8772997,https://cbdnuggets.com/?gclid=Cj0KCQjwgL-3BhDnARIsAL6KZ68fo4Nvn90dn_Ypcw5yk4he-UalieYbnci31jmmPTHumKXQqlCwzr0aAuONEALw_wcB,http://www.phishtank.com/phish_detail.php?phish_id=8772997,2024-09-22T10:03:13+00:00,yes,2024-09-22T10:52:51+00:00,yes,Other
8772995,https://service-orange.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=8772995,2024-09-22T10:02:45+00:00,yes,2024-09-22T10:03:52+00:00,yes,Orange
8772994,https://aged-dreac27.8re42b1g.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8772994,2024-09-22T09:59:21+00:00,yes,2024-09-22T10:03:52+00:00,yes,Adobe
8772991,https://allegrolokalnie.oferta32534.pl/oferta/Xbox-series-X/0913336232,http://www.phishtank.com/phish_detail.php?phish_id=8772991,2024-09-22T09:14:06+00:00,yes,2024-09-22T09:22:54+00:00,yes,Allegro
8772990,https://allegro.pl-oferta76026.top/,http://www.phishtank.com/phish_detail.php?phish_id=8772990,2024-09-22T09:11:38+00:00,yes,2024-09-22T09:22:54+00:00,yes,Allegro
8772989,https://antai-fr-sms.com/generate_captcha.php,http://www.phishtank.com/phish_detail.php?phish_id=8772989,2024-09-22T08:41:54+00:00,yes,2024-09-22T08:53:08+00:00,yes,Other
8772988,https://sncf.avantage-voyage.com/captcha.php,http://www.phishtank.com/phish_detail.php?phish_id=8772988,2024-09-22T08:35:42+00:00,yes,2024-09-22T08:53:08+00:00,yes,Other
8772985,https://sunpumpr.org/?utm_term=sunpump&amp;utm_creative=714548047661&amp;utm_campaign=21400462733&amp;utm_position=&amp;utm_network=g&amp;utm_target=&amp;utm_placement=&amp;utm_match=b&amp;utm_external_id={external_id}&amp;utm_charset=sunpump&amp;gad_source=1&amp;gclid=Cj0KCQjwgL-3BhDnARIsAL6KZ68XYs--WHG85eacl3Au_DEWtnzKXAXea-HPqiMerfh4UoZPTh6U-qoaAiV2EALw_wcB,http://www.phishtank.com/phish_detail.php?phish_id=8772985,2024-09-22T08:25:59+00:00,yes,2024-09-22T10:52:51+00:00,yes,Other
8772983,https://bantuantunai-gov.com/2/,http://www.phishtank.com/phish_detail.php?phish_id=8772983,2024-09-22T07:37:26+00:00,yes,2024-09-22T07:52:43+00:00,yes,Other
8772980,http://dogenmeme-flare.pages.dev/ims/Home,http://www.phishtank.com/phish_detail.php?phish_id=8772980,2024-09-22T07:08:23+00:00,yes,2024-09-22T07:12:44+00:00,yes,Other
8772978,http://manualwebserverconnect.pages.dev/nextpage/wallet,http://www.phishtank.com/phish_detail.php?phish_id=8772978,2024-09-22T07:07:27+00:00,yes,2024-09-22T07:12:44+00:00,yes,Other
8772979,https://manualwebserverconnect.pages.dev/nextpage/wallet,http://www.phishtank.com/phish_detail.php?phish_id=8772979,2024-09-22T07:07:27+00:00,yes,2024-09-22T07:12:44+00:00,yes,Other
8772977,https://fb-cases-resolve.co,http://www.phishtank.com/phish_detail.php?phish_id=8772977,2024-09-22T07:06:17+00:00,yes,2024-09-22T07:12:44+00:00,yes,Facebook
8772975,http://dogensmeme-claims.pages.dev/ims/Home,http://www.phishtank.com/phish_detail.php?phish_id=8772975,2024-09-22T07:06:00+00:00,yes,2024-09-22T07:12:44+00:00,yes,Other
8772976,https://dogensmeme-claims.pages.dev/ims/Home,http://www.phishtank.com/phish_detail.php?phish_id=8772976,2024-09-22T07:06:00+00:00,yes,2024-09-22T07:12:45+00:00,yes,Other
8772968,http://dogenmeme-buy.pages.dev/ims/Home,http://www.phishtank.com/phish_detail.php?phish_id=8772968,2024-09-22T07:02:32+00:00,yes,2024-09-22T07:04:43+00:00,yes,Other
8772969,https://dogenmeme-buy.pages.dev/ims/Home,http://www.phishtank.com/phish_detail.php?phish_id=8772969,2024-09-22T07:02:32+00:00,yes,2024-09-22T07:04:43+00:00,yes,Other
8772966,http://dogenmemes-claim.pages.dev/ims/Home,http://www.phishtank.com/phish_detail.php?phish_id=8772966,2024-09-22T07:00:41+00:00,yes,2024-09-22T07:04:43+00:00,yes,Other
8772967,https://dogenmemes-claim.pages.dev/ims/Home,http://www.phishtank.com/phish_detail.php?phish_id=8772967,2024-09-22T07:00:41+00:00,yes,2024-09-22T07:04:43+00:00,yes,Other
8772963,http://usexodus-wolllet-t.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=8772963,2024-09-22T06:54:14+00:00,yes,2024-09-22T07:04:43+00:00,yes,Other
8772964,https://usexodus-wolllet-t.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=8772964,2024-09-22T06:54:14+00:00,yes,2024-09-22T07:04:43+00:00,yes,Other
8772962,https://www.allegrolokalnie.zweryfikowany-sprzedawca.pl,http://www.phishtank.com/phish_detail.php?phish_id=8772962,2024-09-22T06:48:31+00:00,yes,2024-09-22T07:04:43+00:00,yes,Allegro
8772956,http://www.inventiveguild9.com/opt/,http://www.phishtank.com/phish_detail.php?phish_id=8772956,2024-09-22T06:45:47+00:00,yes,2024-09-22T07:04:43+00:00,yes,Optus
8772955,https://allegrolokalnie.p46fd1anj42.pl,http://www.phishtank.com/phish_detail.php?phish_id=8772955,2024-09-22T06:43:56+00:00,yes,2024-09-22T07:04:43+00:00,yes,Allegro
8772943,https://ww25.allegrolokalnie.eaukcja24h.pl,http://www.phishtank.com/phish_detail.php?phish_id=8772943,2024-09-22T06:32:38+00:00,yes,2024-09-22T07:04:43+00:00,yes,Allegro
8772942,https://www.cdek.cdek.yandex.allegrolokalnie.pl-oferta-id2387942371.top,http://www.phishtank.com/phish_detail.php?phish_id=8772942,2024-09-22T06:30:16+00:00,yes,2024-09-22T07:04:43+00:00,yes,Allegro
8772937,https://allegrolokalnie.t8anv4pv7d3a7fjna.pl,http://www.phishtank.com/phish_detail.php?phish_id=8772937,2024-09-22T06:20:08+00:00,yes,2024-09-22T07:04:43+00:00,yes,Allegro
8772934,https://allegrolokalnie.zakup24.pl,http://www.phishtank.com/phish_detail.php?phish_id=8772934,2024-09-22T06:03:54+00:00,yes,2024-09-22T06:12:59+00:00,yes,Allegro
8772931,http://authe-trezorsuite.webflow.io,http://www.phishtank.com/phish_detail.php?phish_id=8772931,2024-09-22T05:40:17+00:00,yes,2024-09-22T05:53:02+00:00,yes,Other
8772932,https://authe-trezorsuite.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=8772932,2024-09-22T05:40:17+00:00,yes,2024-09-22T05:53:02+00:00,yes,Other
8772929,http://allegrolokalnie.id-2874.pl,http://www.phishtank.com/phish_detail.php?phish_id=8772929,2024-09-22T04:42:26+00:00,yes,2024-09-22T05:03:49+00:00,yes,Allegro
8772928,https://allegrolokalnie.elektronika-iphone.pl/oferta/397c63a7-79b1-4542-8391-594ea2361021,http://www.phishtank.com/phish_detail.php?phish_id=8772928,2024-09-22T04:21:51+00:00,yes,2024-09-22T04:23:06+00:00,yes,Allegro
8772924,https://docs.google.com/presentation/d/1JLMG4IomfR87O9KGd-0fO7uA8fseoOU9f2zGV4zuUiM/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8772924,2024-09-22T03:11:00+00:00,yes,2024-09-22T03:23:01+00:00,yes,Other
8772923,https://enticing-kea-17cbad.instawp.xyz/debanaa.php,http://www.phishtank.com/phish_detail.php?phish_id=8772923,2024-09-22T02:55:45+00:00,yes,2024-09-22T03:09:36+00:00,yes,Optus
8772921,https://docs.google.com/presentation/d/1nMcgaR0yNRembPSBvm3SunzVMW4RCW6OgQjJi-c6gOo/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8772921,2024-09-22T02:51:35+00:00,yes,2024-09-22T03:09:36+00:00,yes,Other
8772920,https://docs.google.com/presentation/d/1nMcgaR0yNRembPSBvm3SunzVMW4RCW6OgQjJi-c6gOo/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,http://www.phishtank.com/phish_detail.php?phish_id=8772920,2024-09-22T02:51:29+00:00,yes,2024-09-22T03:09:36+00:00,yes,Other
8772918,https://pokernitro.com/,http://www.phishtank.com/phish_detail.php?phish_id=8772918,2024-09-22T02:50:23+00:00,yes,2024-09-22T03:09:36+00:00,yes,"Bank of America Corporation"
8772874,https://zksyncffwallet.webflow.io,http://www.phishtank.com/phish_detail.php?phish_id=8772874,2024-09-22T02:29:48+00:00,yes,2024-09-22T02:33:02+00:00,yes,Other
8772870,https://zksyncccwallets.webflow.io,http://www.phishtank.com/phish_detail.php?phish_id=8772870,2024-09-22T02:29:24+00:00,yes,2024-09-22T02:33:02+00:00,yes,Other
8772867,https://zksyncwwallettt.webflow.io,http://www.phishtank.com/phish_detail.php?phish_id=8772867,2024-09-22T02:28:55+00:00,yes,2024-09-22T02:33:02+00:00,yes,Other
8772863,https://ewallet-touchngo.vercel.app/my17,http://www.phishtank.com/phish_detail.php?phish_id=8772863,2024-09-22T02:17:05+00:00,yes,2024-09-22T02:23:08+00:00,yes,Other
8772860,http://mobilebetalportalen.com/,http://www.phishtank.com/phish_detail.php?phish_id=8772860,2024-09-22T01:21:10+00:00,yes,2024-09-22T01:52:45+00:00,yes,Other
8772859,https://help--bitmart-sso---auth.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772859,2024-09-22T01:11:40+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772858,https://startxledger-aauth.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772858,2024-09-22T01:11:27+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772857,https://sso-login-kucoin-site.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772857,2024-09-22T01:11:13+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772856,https://suitedesk--trezors.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772856,2024-09-22T01:11:00+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772855,https://mymetimoklogd.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772855,2024-09-22T01:10:45+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772854,https://portal-ladgerlivve.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772854,2024-09-22T01:10:32+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772853,https://www.smcd-check.com,http://www.phishtank.com/phish_detail.php?phish_id=8772853,2024-09-22T01:10:21+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772852,https://help-ledgerstartccom.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772852,2024-09-22T01:10:19+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772851,https://metamsk--chrome-extn.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772851,2024-09-22T01:10:05+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772850,https://auth-sso-kucoiian-index.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772850,2024-09-22T01:09:50+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772849,https://coinbasewalletasion.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772849,2024-09-22T01:09:36+00:00,yes,2024-09-22T01:12:50+00:00,yes,Other
8772848,https://auth-betmert--sso.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772848,2024-09-22T01:09:23+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772847,https://ledgerliveapphub.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772847,2024-09-22T01:09:09+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772846,https://geminnilogiini-us.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772846,2024-09-22T01:08:55+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772845,https://help-app-metamasqi.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772845,2024-09-22T01:08:42+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772844,https://kucion--ogiin.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772844,2024-09-22T01:08:28+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772843,https://help-eigenllayer.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772843,2024-09-22T01:08:15+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772842,https://help-extenssion-coinbase-wllet.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772842,2024-09-22T01:08:01+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772841,https://supports-treziorwallt.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772841,2024-09-22T01:07:47+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772840,https://itruscapitalloin.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772840,2024-09-22T01:07:33+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772839,https://kucion-s-auth.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772839,2024-09-22T01:07:21+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772838,https://metmsk-mozilla--extens.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772838,2024-09-22T01:07:07+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772837,https://help-desktop--ledger.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772837,2024-09-22T01:06:52+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772836,https://extn-matamsk--helps.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772836,2024-09-22T01:06:39+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772835,https://suite---trezriostrtt.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772835,2024-09-22T01:06:24+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772834,https://bitmartdashboard.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772834,2024-09-22T01:06:11+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772833,https://ledgerestrtet.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772833,2024-09-22T01:05:57+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772832,https://ldgerlivelogvn.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772832,2024-09-22T01:05:44+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772831,https://home-traderjoxz.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772831,2024-09-22T01:05:30+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772830,https://trezorautheenticator.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772830,2024-09-22T01:05:15+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772829,https://bittmrretlgiin.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772829,2024-09-22T01:05:02+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772828,https://web-trezor-login.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772828,2024-09-22T01:04:48+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772827,https://ai-ledger-logon.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772827,2024-09-22T01:04:35+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772826,https://crypto-logins.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772826,2024-09-22T01:04:21+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772825,https://bitmart-sso.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772825,2024-09-22T01:04:08+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772824,https://learn-system-trezor.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772824,2024-09-22T01:03:54+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
8772823,https://logon---sso-tireezor.gitbook.io/us,http://www.phishtank.com/phish_detail.php?phish_id=8772823,2024-09-22T01:03:40+00:00,yes,2024-09-22T01:12:51+00:00,yes,Other
